232097.68109,231615.712030001,3268.144,3268.144,979329.4135,40.38747138,0
232076.07563,231699.6578,3246.129,3246.129,979335.2437,40.38822621,0
232092.81622,231749.535480001,3236.124,3236.124,979337.8986,40.38867663,0
232081.77336,231795.89756,3226.518,3226.518,979340.5297,40.38909357,0
232076.38493,231835.6462,3219.34,3219.34,979342.2844,40.3894513,0
232057.64073,231891.30738,3206.804,3206.804,979345.7641,40.38995151,0
232043.77831,231947.46834,3198.832,3198.832,979348.1607,40.39045654,0
232030.90315,232010.18811,3187.963,3187.963,979351.2025,40.39102072,0
232032.65671,232073.05513,3179.063,3179.063,979353.949,40.39158718,0
232026.02389,232118.1122,3163.746,3163.746,979358.2708,40.39199265,0
232009.37081,232070.313130001,3178.312,3178.312,979354.1545,40.39156096,0
231970.28806,232072.165800001,3179.591,3179.591,979353.6247,40.3915751,0
231953.38449,232070.791940001,3182.46,3182.46,979352.8293,40.39156162,0
231921.81374,232066.86258,3181.868,3181.868,979353.014,40.39152416,0
